IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
20,1.14,1.065845,9.55697408536585,36.6749458312988,20,0,1560.05202846529
17,0.897,0.834619,9.55697408536585,35.4873008728027,17,0,1264.34982256205
18,0.806,0.807865,9.55697408536585,34.7951784133911,18,0,1253.66744061254
15,0.764,0.665553,9.55697408536585,33.6683530807495,15,0,988.904947148916
18,1.367,0.883327,9.55697408536585,33.969633102417,18,0,1136.56564624082
20,0.754,1.017515,9.55697408536585,37.9603290557861,20,0,1579.669822818
14,0.771,0.611998,9.55697408536585,33.1562643051147,14,0,941.30103758703
20,0.917,1.15573,9.55697408536585,39.4198045730591,20,0,1570.99393551122
15,0.731,0.732486,9.55697408536585,34.8533334732056,15,0,1518.43480353809
20,0.904,0.960365,9.55697408536585,36.0577411651611,20,0,1464.71044607713
15,0.825,0.682096,9.55697408536585,34.1146020889282,15,0,1027.30692886547
16,0.834,0.772064,9.55697408536585,35.0006551742554,16,0,1342.42574294226
15,0.769,0.724009,9.55697408536585,34.7871084213257,15,0,1439.65935697735
21,0.911,1.090379,9.55697408536585,36.6738252639771,21,0,2172.91398772441
21,0.824,1.060054,9.55697408536585,37.5496482849121,21,0,1911.83266292404
22,0.863,1.164334,9.55697408536585,37.9900732040405,22,0,1380.50008180686
18,0.939,0.885094,9.55697408536585,35.2951946258545,18,0,1319.95644527815
20,0.938,0.97538,9.55697408536585,36.0005598068237,20,0,1577.44491347831
15,0.718,0.621615,9.55697408536585,33.9914951324463,15,0,925.390839929211
21,1.197,0.980815,9.55697408536585,34.939003944397,21,0,1169.30787520706
18,0.964,0.843932,9.55697408536585,35.4281635284424,18,0,1014.72950126617
20,0.798,1.026856,9.55697408536585,36.599666595459,20,0,1547.17883465674
18,0.799,0.806895,9.55697408536585,34.9525146484375,18,0,1016.74092061417
18,1.104,0.852886,9.55697408536585,34.8056411743164,18,0,1096.4417819572
18,1.123,0.829553,9.55697408536585,34.1374702453613,18,0,1295.66508183807
15,0.835,0.726857,9.55697408536585,34.8293075561523,15,0,1382.22172887534
22,0.955,1.13812,9.55697408536585,36.778787612915,22,0,2114.33060158082
17,1.179,0.833062,9.55697408536585,34.5532150268555,17,0,1279.42754761964
19,1.009,1.000055,9.55697408536585,37.2004871368408,19,0,1459.12682805191
18,1.029,0.862049,9.55697408536585,35.291654586792,18,0,1261.12987391895
15,0.848,0.643293,9.55697408536585,33.4291639328003,15,0,1125.40568409648
20,1.221,1.006636,9.55697408536585,34.8129873275757,20,0,1517.59095338056
18,0.837,0.82001,9.55697408536585,34.5708808898926,18,0,1309.69606064285
30,1.423,1.357691,9.55697408536585,35.1784944534302,30,0,1233.356520253
18,1.182,0.891984,9.55697408536585,34.6727285385132,18,0,1302.38977116599
18,0.999,0.799499,9.55697408536585,34.1177892684937,18,0,1189.21628655808
18,0.665,0.832382,9.55697408536585,37.0964231491089,18,0,1313.92790470318
20,0.772,0.955341,9.55697408536585,36.5567922592163,20,0,1509.97173005345
21,0.908,1.071834,9.55697408536585,37.2757768630981,21,0,1391.38889202968
24,0.759,1.29563,10.25,39.810019493103,24,0,2067.19109149659
22,0.811,1.157804,9.55697408536585,38.0618534088135,22,0,1694.45968440406
18,0.682,0.953275,9.55697408536585,38.2493724822998,18,0,1789.21498446322
18,0.694,0.897485,9.55697408536585,36.5450286865234,18,0,1750.96095961059
16,0.78,0.767579,9.55697408536585,34.7515602111816,16,0,1697.01708457378
22,1.354,0.968887,9.55697408536585,34.4562044143677,22,0,915.741528230433
