IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
43,7.796,22.000617,8.48521259839517,363.807066917419,42,1,421.981758497922
30,3.335,11.608586,2.53700068266414,350.872921943665,30,0,656.955385441927
30,2.959,10.720454,2.53700068266414,353.656483650208,30,0,658.27973882793
42,5.137,19.784506,2.53700068266414,364.864675521851,42,0,1322.04350503095
39,6.4,26.207943,2.53700068266414,376.253300666809,39,0,1200.21383975085
47,5.885,21.043505,2.53700068266414,354.117423057556,47,0,622.633271944598
76,8.464,32.565345,8.68909415425921,352.145788192749,69,7,742.35929609012
52,8.16,46.551161,2.53700068266414,415.791044235229,52,0,1801.69324070287
38,4.799,22.990634,2.53700068266414,379.839173316956,38,0,1458.31249837279
27,3.124,7.323218,2.53700068266414,334.238122940063,27,0,572.785174846192
27,4.378,13.150115,2.53700068266414,349.686479568481,27,0,1302.82024516539
29,2.876,11.920735,2.53700068266414,365.984436035156,29,0,1033.05086924381
36,4.394,17.749005,2.53700068266414,365.55816078186,36,0,1455.00909582348
30,2.582,9.314111,2.53700068266414,344.282561302185,30,0,1189.76183670466
29,3.329,12.085664,2.53700068266414,350.46413898468,29,0,1376.63995743665
39,2.911,13.85344,2.53700068266414,365.256260871887,39,0,2014.0571505722
36,4.11,17.026325,2.53700068266414,366.50609588623,36,0,2705.62047922558
36,9.503,32.321081,2.94276156715279,360.80200958252,36,0,568.712777136283
27,2.737,9.879129,2.53700068266414,356.975108146667,27,0,747.619360870747
30,3.308,14.607358,2.53700068266414,363.821306228638,30,0,1112.91684385294
33,5.239,13.399619,2.53700068266414,344.314059257507,33,0,564.881853863351
32,4.908,15.292966,2.53700068266414,350.995913505554,32,0,615.943418983544
33,3.255,12.471665,2.53700068266414,358.079087257385,33,0,1498.72861307168
27,5.151,15.38465,2.86347098486698,347.505777359009,27,0,1111.33873869573
50,5.608,58.022475,2.53700068266414,494.299508094788,50,0,755.002673124387
30,2.871,10.591233,2.53700068266414,350.402546882629,30,0,951.587664349507
32,4.723,19.762314,2.54462821500488,367.580518722534,32,0,1528.77223940212
30,3.352,16.839865,2.64639618165731,373.086254119873,30,0,1934.80207702343
32,3.404,12.497107,2.53700068266414,357.847805976868,32,0,1612.36309221305
29,4.407,14.911228,2.53700068266414,357.215501785278,29,0,1912.42840661867
33,5.608,16.755264,2.53700068266414,352.291135787964,33,0,510.09851432564
42,6.404,59.943963,2.99629730976934,486.922921180725,42,0,957.00828525842
35,4.723,27.110121,3.75234069898706,406.349147796631,35,0,875.656228432426
32,2.944,10.763077,2.53700068266414,347.908535957336,32,0,742.036419889945
44,7.316,19.396862,2.53700068266414,341.683966636658,44,0,513.848362971661
33,3.507,15.588031,2.92476535803637,368.258480072021,33,0,1463.29450032992
39,4.734,25.102303,2.96239054491091,383.992613792419,39,0,1650.45771107986
27,2.162,8.30625,2.53700068266414,348.333463668823,27,0,1111.78480860214
38,5.787,21.23301,2.59328948773493,361.74187374115,38,0,715.325390489569
30,5.663,17.838231,2.53700068266414,356.032734870911,30,0,846.586751940139
42,4.5,18.217614,2.53700068266414,363.646112442017,42,0,1868.63189729989
37,4.997,19.893713,2.53700068266414,367.70525932312,37,0,2890.22807306503
36,5.337,16.423497,2.53700068266414,357.395629882812,36,0,1625.74521069838
36,3.311,15.435842,2.53700068266414,366.403096199036,36,0,3560.1296663593
29,4.763,14.139764,2.53700068266414,348.863147735596,29,0,548.752769519086
