IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
22,2.592,8.579966,2.80504885434464,344.794708251953,22,0,5525.20478028892
35,3.608,18.241764,3.76817974661338,372.668955802917,35,0,13299.4661341701
37,2.565,16.5797,3.16117118852209,378.80850982666,37,0,16614.3712654256
25,2.752,10.616691,3.47367357212595,352.078588485718,25,0,7208.32943875314
25,2.992,10.243762,2.53700068266414,347.961151123047,25,0,6852.08313290414
36,2.633,16.435909,2.98422435623627,383.633786201477,36,0,18671.3735352404
23,2.704,10.21935,3.27867094062729,350.888273239136,23,0,9377.72583041998
29,2.978,14.143331,3.83532586725043,366.571399688721,29,0,9719.28718427282
33,3.089,14.995687,2.80420267497559,365.745931625366,33,0,14725.4827731629
39,3.653,19.836499,2.96929107807542,376.201993942261,39,0,9681.89059440144
35,3.046,17.656729,4.56308779671101,380.526990890503,35,0,9857.81578677422
29,3.052,13.60326,3.66050044239688,361.108547210693,29,0,6855.27799954598
28,3.189,13.386983,3.25383378844276,359.415030479431,28,0,6062.43764634156
35,3.01,17.343979,2.95798087777642,383.654259681702,35,0,12233.4740786019
30,2.812,13.061075,3.2151359798328,359.079320907593,30,0,7926.10499738778
30,2.671,13.74251,3.44840737124725,365.940402984619,30,0,7734.30114198971
32,2.35,13.485771,3.1087438216988,371.579283714294,32,0,9273.44130671891
27,2.519,11.368613,3.26401177690993,358.491864204407,27,0,9487.6964083524
33,3.346,16.087245,2.53700068266414,371.650448799133,33,0,12082.3751316894
35,3.864,18.810507,3.42003056733586,378.829268455505,35,0,11468.0227393513
27,2.721,11.695207,3.10594308716744,353.028656005859,27,0,8623.99963860994
35,2.765,16.525218,2.69515279854162,380.634336471558,35,0,15050.0748189462
24,2.569,10.108702,3.48348210199536,350.836035728455,24,0,7053.4455464706
27,3.253,12.903051,3.7525194692763,352.385871887207,27,0,5450.34598889356
32,3.084,14.183715,2.53700068266414,363.441230773926,32,0,11919.5026704512
32,2.807,16.607508,2.53700068266414,392.858777046204,32,0,12684.9285637041
27,2.048,11.289475,2.53700068266414,369.45763874054,27,0,9997.58588170598
27,2.475,11.421361,2.53700068266414,360.687876701355,27,0,10223.3056180742
23,2.782,9.564372,3.61595088631926,345.209083557129,23,0,7669.9326564579
23,2.607,9.894544,4.24516271433366,350.049471855164,23,0,6614.88311210098
26,2.765,11.229978,3.75085094657676,353.268267631531,26,0,7354.12434958463
33,3.305,16.410779,2.81330804170735,370.516887664795,33,0,14911.4097175976
24,2.557,10.163972,3.26497713647181,351.484843254089,24,0,8031.16223584252
26,2.796,10.313315,2.56361361972175,349.484790802002,26,0,8160.71740555466
31,3.095,13.454087,2.59527979695509,361.463404655457,31,0,10545.036499215
40,3.433,19.798066,3.32897690001831,377.203524589539,40,0,14995.8715101743
29,3.262,13.102214,2.60762686493166,355.885264396667,29,0,8571.17371187422
29,2.835,13.245232,2.99335355900659,360.308987617493,29,0,9576.57459407552
30,2.589,12.865639,2.68199530525384,361.926376342773,30,0,10517.3571089049
35,2.707,17.38133,2.59777066298511,391.982783317566,35,0,16701.5111812501
30,3.251,13.035878,2.95242708079082,355.009204864502,30,0,10068.7603456364
39,4.568,18.447741,3.04998798663656,355.293767929077,39,0,7993.6605158929
36,2.988,16.621179,3.43851541524286,375.643446922302,36,0,10563.9082028977
32,3.278,15.542948,4.64358209894435,363.152888298035,32,0,11674.4487087003
23,2.581,9.043324,3.08484819303759,347.619596481323,23,0,5807.32894490086
