IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
51,6.053,26.521342,3.60467644007811,369.052159309387,51,0,4982.12500476178
101,7.275,54.846109,2.62248863497681,388.479734420776,101,0,2245.81222748374
46,4.714,25.879989,6.00701542287039,377.649633407593,46,0,3953.57296380498
53,4.886,30.587855,3.37135737658653,389.392482757568,53,0,3779.78140294543
75,5.684,45.439312,2.63708820859775,412.777116775513,75,0,5287.5982294008
58,5.58,37.596367,3.53116609714425,404.066556930542,58,0,3740.67088323898
84,7.966,52.790812,3.31176728017452,399.959700584412,84,0,4739.05388901136
59,6.116,39.590337,6.04504582240054,403.316242218018,59,0,4181.9482546686
53,5.377,29.56563,2.53700068266414,383.912932395935,53,0,4084.27239822716
51,3.274,24.206461,2.73013218513546,400.358136177063,51,0,9769.17543942399
66,4.691,32.688773,4.13730463982792,394.49840259552,66,0,9341.76518530701
48,4.813,25.348329,4.80985038595314,380.638716697693,48,0,6104.43103266749
51,3.888,24.012225,2.53700068266414,382.135316848755,51,0,7677.69021483712
50,3.715,24.009649,3.73799140377105,387.532713890076,50,0,8690.43317348373
60,3.332,26.115887,3.27066203166951,392.96854019165,60,0,5562.66288440369
74,5.834,45.065798,5.66909190413717,412.480037689209,74,0,11553.265051485
47,4.565,25.062558,4.00870921177081,378.759279251099,47,0,9804.20294194951
44,2.895,19.884119,2.93120108844887,386.096959114075,44,0,9649.63825897102
44,3.056,20.036165,2.54177980839639,381.039461135864,44,0,9712.05339657333
56,3.767,34.079011,2.53700068266414,460.083985328674,56,0,14883.7583675373
31,3.421,15.083188,4.5186693388455,362.224279403687,31,0,4409.16710815338
54,3.75,24.171069,2.67527354237857,385.296203613281,54,0,13690.3477400424
45,3.071,20.469936,2.80063918721015,384.889637947083,45,0,10140.6656415528
36,3.812,17.205405,2.6285906608494,363.748199462891,36,0,6518.52017254007
45,3.013,20.452355,2.79645596244203,391.818006515503,45,0,15896.7131094155
33,2.395,14.31869,2.81650207087503,371.739741325378,33,0,11815.8539778835
36,2.326,15.426885,3.15498573651452,376.096321105957,36,0,10077.9514575033
51,3.019,23.475419,2.53700068266414,391.855706214905,51,0,17647.1507015867
51,2.775,22.279261,3.24571761731145,390.372040748596,51,0,17159.7001895181
39,1.964,14.642771,2.93378729863315,381.676510810852,39,0,12140.6306921334
60,3.824,38.654487,2.53700068266414,451.130424499512,60,0,14106.8923949554
33,2.013,12.352807,2.80261757841103,365.221550941467,33,0,14439.9506812067
33,2.086,12.772434,2.92955640178789,373.066478729248,33,0,12351.8998815008
44,2.058,18.825051,3.26808773950452,404.518049240112,44,0,24411.9398779377
42,2.281,16.697826,3.15242336236881,379.403510093689,42,0,21305.8382808714
60,2.433,29.42596,3.36381327038077,441.822198867798,60,0,19468.3439457117
48,2.689,20.701026,2.59460046985599,383.211103439331,48,0,16690.0616336655
63,2.47,29.564188,3.36881883847938,437.655513763428,63,0,30084.0822016331
53,2.286,23.93682,3.46226802767269,418.904194831848,53,0,25070.6948099815
51,3.034,19.869897,2.67627465599829,383.242749214172,51,0,23324.9522328344
36,2.066,15.590929,3.01819071119112,390.194543838501,36,0,15011.5768933995
26,1.75,8.880388,2.60049988940078,354.09467792511,26,0,7254.35268713536
57,2.359,27.044435,3.47778528877837,428.73917388916,57,0,30623.2098473077
39,2.67,18.316635,2.79440606312546,396.379103660583,39,0,24063.4583980212
36,1.852,16.166605,3.32392365984257,401.030124664307,36,0,15632.3353441948
