IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
39,3.385,1315.975674,1.95206652147892,69280.9626998901,39,0,132919.434664901
48,4.379,1485.590068,1.48099068128381,69504.9184684753,48,0,221451.494116835
51,4.427,1942.379366,2.59256411663211,70631.4277296066,51,0,187371.056912119
50,4.58,1705.667045,1.89046210299144,69617.1513786316,50,0,153423.930979012
42,3.835,1581.415103,1.87283355323138,69367.0041646957,42,0,136971.810632066
42,4.069,1485.796516,2.46195081937851,70206.9449491501,42,0,118118.961474899
102,9.477,4727.643688,2.06344802162388,70129.8795127869,102,0,127604.448911535
102,8.973,4328.413915,1.77200792117251,69392.1886548996,102,0,114092.56341287
54,4.481,1857.283213,1.75146200139687,69611.9717483521,54,0,109136.039307242
45,4.258,1795.564404,1.8165363817177,69297.5207252502,45,0,193937.225287518
48,4.269,1410.506456,1.68543754684854,69711.1124982834,48,0,245359.113923979
54,4.927,1499.171677,1.75591002327407,69749.7995166779,54,0,195204.739772479
53,4.303,2169.984097,2.24402643169364,69818.5569887161,53,0,177898.057600424
44,3.981,1505.481438,2.03238288074628,69949.7888841629,44,0,162899.465891139
51,4.285,2158.369765,2.64920088974072,69994.7321186066,51,0,165659.43668755
45,3.846,2151.873237,2.78840415625489,70616.4960241318,45,0,174105.617394045
42,3.868,1364.856999,1.79943653571587,69190.8068027496,42,0,99101.5642103376
56,4.732,1833.937275,1.74127316193703,69779.6046047211,56,0,160005.890473383
51,4.338,1543.733612,1.90660060593455,70089.5984859467,51,0,267957.593174423
48,4.324,1942.983882,2.23162000732292,70081.0673666,48,0,145100.779400247
117,11.276,5597.261987,2.42163224516185,70209.4184656143,117,0,181537.701225353
47,3.956,1407.121461,2.28904289782156,69624.1354370117,47,0,202014.627587776
51,3.943,1627.420474,1.8311153156745,69959.4291648865,51,0,229294.391855974
48,4.548,1262.822597,1.58170362503064,69427.4401044846,48,0,161574.825402006
42,3.7,1248.80175,1.74453111142132,69514.9558801651,42,0,235383.363334081
45,3.727,1256.670285,1.79776227610453,69278.6234951019,45,0,124009.37232771
47,3.89,1441.113504,1.85433637216024,69569.0486803055,47,0,129779.246400452
42,3.587,1115.167672,1.56804994593345,69415.0812988281,42,0,165543.955583409
56,4.572,1803.645649,1.71280204081104,69308.8301515579,56,0,134705.181361193
48,4.169,1465.828508,2.03118647545649,69902.3828620911,48,0,183706.093220041
48,4.227,1897.599131,2.43631762766464,70654.9393224716,48,0,212312.994700396
53,4.639,1352.467776,1.57427099267399,69760.9749326706,53,0,165722.248747443
57,5.029,2405.234915,2.68461035130918,70036.0014457703,57,0,169874.500791723
45,3.991,1406.264157,1.70954264779879,69347.7351350784,45,0,153110.006697014
50,4.368,1963.060607,2.38784982587067,70580.8415021896,50,0,164154.500466978
45,3.804,1269.108123,1.38980804885265,68991.9519109726,45,0,93122.1788021816
54,4.922,1895.85044,1.58239330543958,69324.1481695175,54,0,127827.054845063
41,3.73,1277.977132,1.71552569868691,69223.6945037842,41,0,122859.249954007
50,4.852,1607.120441,1.78176412133187,69613.1010951996,50,0,129532.083585124
45,4.456,1315.466974,1.52127288790886,69159.4518852234,45,0,105403.708074468
36,3.404,977.054058,1.38752182651534,69045.4313325882,36,0,102366.395246091
36,3.304,1022.801482,1.47430630863219,68975.8062105179,36,0,103440.885152973
51,4.29,1691.749248,1.68148702989938,69517.8911943436,51,0,110868.394605096
63,5.549,2402.773672,1.7669516618028,69582.9023532867,63,0,115961.875915113
51,5.239,1907.32898,1.97491891954879,69596.1570768356,51,0,138454.047400647
