IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
117,12.319,645.059467,2.58890309710673,5517.59048652649,117,0,102585.375873693
52,7.88,241.553435,1.77661587270179,5242.47829437256,52,0,56427.0845589774
60,8.55,285.360425,2.12898447632171,5341.05993938446,60,0,70445.2371761019
66,8.423,288.797119,2.6293699458346,5278.83723449707,66,0,46739.2497849522
59,7.568,410.540403,8.84801385604211,5566.32787227631,59,0,60929.3424010571
60,8.416,291.367641,3.98948504133926,5339.65314769745,60,0,94458.9644759879
60,7.3,292.23245,2.78667264862107,5530.20486736298,60,0,124502.056217391
66,9.248,369.068302,7.41493893280821,5425.04866123199,66,0,79688.8738372103
49,6.67,210.986176,1.90887423233903,5303.41996002197,49,0,98224.7593750496
63,8.833,327.598838,2.63557143061489,5406.8681974411,63,0,101077.71593577
101,11.785,505.077187,3.39066850873512,5470.16599941254,101,0,91226.2412337947
54,7.962,225.848447,1.90447716804623,5181.6180934906,54,0,94170.8144319141
57,8.069,252.006272,2.84079036299397,5282.83901596069,57,0,108826.023385628
67,8.332,364.005043,2.00763086593111,5527.39825153351,67,0,101318.010986603
63,8.279,308.619794,2.51641933242104,5390.74172019958,63,0,106660.11484805
77,9.864,383.015247,2.79580426790891,5469.22208881378,77,0,138353.902746109
61,8.527,257.123109,1.69188186603601,5303.86416244507,61,0,101462.144627465
55,7.632,359.963165,2.9275500588858,5532.81811332703,55,0,76552.6832135601
53,7.864,221.99847,2.16315820372101,5201.27172374725,53,0,69457.0994416736
65,9.741,294.021359,3.10274498397925,5200.82652759552,65,0,60265.6932663641
53,8.047,300.749229,3.6386303032976,5330.6336107254,53,0,66569.246361079
66,8.79,364.71744,1.83875588261939,5608.77028942108,66,0,128818.766208798
54,7.63,298.450621,4.83281023516173,5348.92647838593,54,0,82039.5781141842
54,8.047,286.029264,3.57722413077891,5330.66073131561,54,0,78317.4728927669
49,6.962,232.517799,2.45291669448047,5328.04069232941,49,0,83024.0748198935
58,7.903,277.760338,2.54221017818317,5299.98327636719,58,0,78335.6643477663
70,8.848,400.394274,1.68594858578731,5678.18644523621,70,0,79065.8391413397
60,7.193,307.556425,1.79959802100816,5583.78293514252,60,0,110511.608885031
62,9.108,340.180779,6.84163759130874,5465.71760749817,62,0,82917.7234967027
45,7.345,191.431684,1.70909836192592,5200.26615428925,45,0,95699.3271046158
57,8.016,273.368133,1.60911543761443,5393.51338100433,57,0,75266.5783372286
78,10.129,376.303267,2.86589356213763,5506.96741008759,78,0,105346.66624929
90,10.109,478.124386,1.12791627727342,5805.41701316833,90,0,170694.217886457
54,7.954,248.621479,1.71193387983483,5309.95200634003,54,0,94618.4268916213
57,7.895,267.394768,1.93451458555844,5354.80148887634,57,0,121134.649922171
56,8.107,259.214166,2.68258172490082,5290.05562019348,56,0,83705.9827448466
71,9.634,335.16857,1.89873759107034,5447.57377433777,71,0,131691.329042413
63,8.678,533.161442,10.0697674487908,5600.41191196442,63,0,84004.180534903
51,7.884,265.788904,2.70688701556301,5327.32260990143,51,0,82609.7647895133
53,7.579,254.357491,3.31814227833193,5288.43544578552,53,0,73413.1494672464
60,8.514,269.866914,2.71241277392623,5304.18405246735,60,0,89904.6243733718
45,6.996,219.422497,3.72989881537038,5183.23996543884,45,0,50649.1290943026
52,7.582,248.592684,2.65514738137016,5320.43639469147,52,0,93987.5927632373
47,6.958,218.959147,2.45190794743668,5316.731092453,47,0,85496.6167901931
53,8.5,288.866262,3.58274690909178,5296.03969955444,53,0,81979.9429375051
