IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
18,0.629,0.862105,9.55697408536585,35.6612319946289,18,0,1678.02263627211
20,0.696,1.088651,9.55697408536585,38.8866596221924,20,0,1743.78081720911
20,0.683,0.991407,10.0960365853659,35.9931354522705,20,0,1583.39420706803
17,0.736,0.833774,9.55697408536585,35.4483785629272,17,0,1467.97640070539
18,0.651,0.846557,9.55697408536585,35.8613681793213,18,0,1256.87055401775
10,0.564,0.462625,9.55697408536585,32.9746770858765,10,0,697.084863790546
18,0.66,0.922731,9.55697408536585,37.3988847732544,18,0,2072.32926837226
17,0.9,0.833251,9.55697408536585,35.0546960830688,17,0,1225.22210650387
21,0.777,1.133153,10.7646722560976,38.3461103439331,21,0,2240.16292988689
26,0.989,1.550721,10.7881097560976,40.4918575286865,26,0,1443.00634404421
23,0.582,1.27123,11.6450076219512,39.5800294876099,23,0,2694.63380256079
20,0.606,1.057638,10.4253048780488,37.3577432632446,20,0,1928.14022838298
15,0.736,0.755196,9.55697408536585,35.2840967178345,15,0,1135.82261500848
18,0.63,0.901319,9.76200457317073,36.5645627975464,18,0,1542.58738969041
18,0.767,0.899119,9.55697408536585,35.7113828659058,18,0,981.059319121637
18,0.77,0.933519,9.55697408536585,36.0334892272949,18,0,1697.28395323762
20,0.672,0.993951,9.55697408536585,36.536060333252,20,0,1598.25939007286
31,0.756,2.057667,15.9193978658537,45.1459274291992,31,0,2417.58888585981
25,0.627,1.470161,15.2330411585366,41.7579584121704,25,0,1910.38926243724
21,1.078,1.098929,9.55697408536585,36.4309797286987,21,0,1202.25181219972
21,0.708,1.074768,10.5341082317073,37.3801412582397,21,0,1663.92553740041
21,0.904,1.016625,9.55697408536585,35.2956399917603,21,0,933.618280771526
21,0.845,1.141075,11.0544969512195,38.0208082199097,21,0,1384.46104593399
21,0.891,1.042347,10.0245807926829,36.4408254623413,21,0,1128.50394364156
16,0.678,0.804686,10.5653582317073,35.4016284942627,16,0,1107.53888735985
20,0.743,1.039415,9.73685213414634,37.104754447937,20,0,1977.02178411266
17,0.597,0.816088,10.2431402439024,35.4550762176514,17,0,1598.74804178532
26,0.632,1.506995,12.585556402439,42.1404495239258,26,0,2807.97694644984
21,0.737,1.108707,10.4340701219512,37.018102645874,21,0,1806.84468874714
22,0.612,1.169383,10.5649771341463,38.7198352813721,22,0,2162.93737909121
19,0.837,0.983163,9.83422256097561,36.8043251037598,19,0,1419.85283670196
15,0.68,0.744255,9.55697408536585,35.5632257461548,15,0,1407.65766781024
21,0.684,1.151412,10.5886051829268,39.9362316131592,21,0,2460.53626430541
18,0.766,0.831049,9.55697408536585,35.2546730041504,18,0,1300.03384922617
16,0.936,0.771395,9.55697408536585,34.8412399291992,16,0,1740.81626807999
15,0.574,0.665391,9.55697408536585,34.9332571029663,15,0,1097.61386930153
15,0.535,0.702662,9.55697408536585,36.7762432098389,15,0,1036.44312631589
14,0.634,0.594292,9.55697408536585,33.4427642822266,14,0,1199.85856430081
18,0.938,0.851546,9.55697408536585,35.1598291397095,18,0,1243.31077944857
18,0.536,0.800276,9.8765243902439,35.9813680648804,18,0,2092.10868416388
13,0.462,0.609983,9.55697408536585,35.9249038696289,13,0,1403.67725835452
24,0.987,1.334294,9.55697408536585,40.654899597168,24,0,1907.94051638829
15,0.471,0.624664,9.55697408536585,34.7084503173828,15,0,1224.14198642707
21,0.955,1.038532,9.55697408536585,36.7109861373901,21,0,1217.04626415262
18,0.852,0.812516,9.55697408536585,34.6856842041016,18,0,946.790355271073
