IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
48,7.084,216.41198,3.77147424282881,5181.70573806763,48,0,49485.0035869072
54,7.462,224.825253,3.3185818357587,5145.63112354279,54,0,55026.619345119
54,7.712,222.862705,2.09239914317592,5180.87116241455,54,0,42665.2870624334
44,6.87,170.229856,2.48332140319843,5133.80760669708,44,0,46857.3048942473
48,6.373,183.648825,1.79913909325412,5200.20596122742,48,0,74598.6739516437
57,8.787,266.559543,2.95908867676228,5172.85347366333,57,0,60274.0688012458
39,5.669,141.683787,1.89941555252518,5153.92112350464,39,0,52161.346343564
59,8.225,257.143881,1.93252167688625,5281.51907444,59,0,87239.6076424087
52,7.138,202.153783,1.17689265977838,5220.76041889191,52,0,70020.143135083
44,6.34,164.500337,1.84166888183743,5143.31483459473,44,0,50904.7668984566
33,4.839,125.460503,2.53856036151587,5057.36810684204,33,0,27958.0253024778
33,5.272,131.003126,3.53761702657728,5135.23068332672,33,0,26800.1832850907
39,5.572,144.903237,2.45972387449458,5091.23996448517,39,0,41247.7083411294
36,5.657,144.714486,3.03998437857606,5088.28519821167,36,0,31659.9824943311
44,6.153,183.022915,2.26987902187595,5105.72400474548,44,0,33167.7347769274
45,5.489,186.971418,1.61708632729059,5289.23659133911,45,0,69691.120982978
48,7.072,212.534394,2.02990748731691,5232.18552207947,48,0,42872.6758196327
47,6.267,177.02464,3.0206751423272,5107.21701908112,47,0,41849.367514142
42,6.311,153.674138,2.01457736329913,5117.818318367,42,0,47221.1281290593
39,5.497,148.003881,2.62114500686604,5134.53064918518,39,0,54272.2231521979
43,6.668,178.350338,3.05617946220819,5193.45047187805,43,0,63856.2851853491
54,7.938,268.853048,4.3010895362088,5204.99368095398,54,0,48094.6718607523
56,7.929,321.023639,4.29975819871453,5501.63426780701,56,0,82720.9911967414
47,6.377,189.741884,1.74245555552907,5234.91247081757,47,0,62755.4120352327
33,5.1,123.261772,3.0044599433552,5060.755443573,33,0,33419.4387068388
45,6.293,153.937997,1.76588843645102,5113.73655700684,45,0,53057.50248913
78,10.618,439.341397,4.16457342963267,5171.75544548035,78,0,48112.238733332
39,6.102,144.70775,2.01554215460024,5082.73140048981,39,0,31946.2785873771
48,5.993,229.432937,1.79279009598146,5430.53063583374,48,0,81404.8671936892
63,8.504,281.686573,2.3192145004482,5270.65988445282,63,0,55477.7965260646
36,5.4,137.142472,2.5350662524794,5069.13340187073,36,0,41828.5173053889
57,8.095,214.126626,2.07761064330943,5086.34554767609,57,0,32537.8924379611
44,6.496,194.322382,3.71104552682522,5132.67475414276,44,0,39087.3474930582
56,7.141,230.470579,0.721370358273573,5324.17031383514,56,0,68732.2226289605
65,8.517,303.112307,3.12489346319995,5327.54241752625,65,0,53986.2892876884
48,6.446,211.022705,1.53233369531012,5272.63850498199,48,0,40999.3848791179
57,7.301,224.184956,2.25261112011749,5169.00005245209,57,0,42681.0133796452
42,6.056,206.704259,4.14759459275824,5210.57730388641,42,0,57456.2723700182
38,5.355,160.679249,2.7385835761081,5172.6873998642,38,0,42913.2679220878
120,15.101,739.870108,3.40034175217424,5299.9591627121,120,0,43439.0202358585
47,6.486,177.74078,1.13155640877708,5201.41351318359,47,0,62082.4304483316
41,5.665,166.995354,2.42858085830218,5200.98156452179,41,0,46389.2994284638
56,5.874,206.364678,0.788311974319118,5278.32822036743,56,0,90317.3735423442
45,6.664,183.324645,2.58518697431912,5148.26152992249,45,0,45084.1621602699
50,5.614,201.935626,0.892094462828044,5363.28954029083,50,0,91552.334712907
