IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
18,0.979,0.829708,9.55697408536585,34.5491151809692,18,0,358.294315839349
26,0.96,1.316738,9.55697408536585,37.8658037185669,26,0,507.101550514095
25,0.887,1.350056,12.164443597561,39.2220611572266,25,0,516.519187354015
29,0.729,1.759974,12.9956173780488,42.9450387954712,29,0,912.754778026943
27,1.033,1.78431,10.711699695122,42.5943641662598,27,0,676.678327534726
18,1.007,0.94731,9.55697408536585,36.0329561233521,18,0,282.571280094725
17,0.659,0.862858,9.55697408536585,36.0357522964478,17,0,560.396573505136
28,1.042,1.644454,9.55697408536585,40.399112701416,28,0,944.070486573443
23,0.88,1.30572,10.0144817073171,39.1363954544067,23,0,1006.60415252683
20,1.287,1.053992,9.55697408536585,35.2914037704468,20,0,359.103520706165
17,0.728,0.812953,9.55697408536585,35.3812494277954,17,0,316.453163548998
29,0.836,1.898198,12.4910442073171,43.7260265350342,29,0,713.265622991503
18,1.097,0.926934,9.55697408536585,35.5084924697876,18,0,339.949730434515
15,0.764,0.756877,9.55697408536585,35.1253137588501,15,0,402.802507521587
16,0.654,0.706978,9.55697408536585,34.7617778778076,16,0,267.791311392479
22,0.614,1.207438,10.9173018292683,39.9538669586182,22,0,762.016800819247
21,0.615,1.083964,10.8641387195122,38.2996063232422,21,0,543.931163116967
30,1.077,1.687925,11.4443597560976,40.8846368789673,30,0,617.989783964682
29,1.021,1.814233,13.0055259146341,41.5337858200073,29,0,585.553738262981
25,1.224,1.393532,9.55697408536585,38.2605409622192,25,0,487.554512191363
24,1.28,1.278958,9.55697408536585,37.6745347976685,24,0,462.948385454922
21,1.317,1.046158,9.55697408536585,35.6433277130127,21,0,396.378004228186
21,0.715,1.036383,9.55697408536585,37.7371520996094,21,0,579.155410969253
23,0.978,1.120269,9.55697408536585,35.9668550491333,23,0,415.407067218593
25,0.898,1.386844,10.499237804878,39.3080883026123,25,0,555.300629346156
27,1.065,1.538785,9.55697408536585,40.171950340271,27,0,475.455944180451
24,1.027,1.309349,9.96493902439024,37.863862991333,24,0,509.374874958575
20,0.948,0.937327,9.55697408536585,35.0033254623413,20,0,294.785785129061
40,1.108,2.404091,11.1756859756098,41.8703088760376,40,0,729.540163058584
23,0.857,1.161294,9.55697408536585,37.1523504257202,23,0,386.616970741751
30,1.034,1.847219,9.55697408536585,43.3380327224731,30,0,903.028474497496
30,0.945,1.846526,11.2631478658537,41.7828340530396,30,0,796.474314965616
26,0.819,1.479115,10.7181783536585,40.5162792205811,26,0,542.532514594802
19,0.752,1.002818,9.55697408536585,37.7737293243408,19,0,597.054565395298
23,0.974,1.138935,9.55697408536585,35.6255970001221,23,0,312.624960348727
25,0.77,1.248697,10.5920350609756,37.5052442550659,25,0,676.232823388869
24,1.026,1.306359,9.55697408536585,38.2918224334717,24,0,556.129744510586
27,0.974,1.545814,11.0095274390244,40.0944757461548,27,0,603.442298924526
23,0.703,1.329273,11.3191692073171,39.3975276947021,23,0,971.386153068447
16,0.638,0.676807,9.55697408536585,34.3056907653809,16,0,446.093660314957
26,0.802,1.676473,11.6442454268293,43.5048561096191,26,0,1069.27561333645
24,0.836,1.271459,10.7017911585366,38.3291463851929,24,0,748.43637434332
30,0.9,1.942849,12.085175304878,42.7982206344604,30,0,798.643998996104
20,0.782,0.911735,9.55697408536585,35.376561164856,20,0,375.514566432635
24,0.74,1.32876,10.7993521341463,39.5031805038452,24,0,663.543229321238
