IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
18,0.66,0.775724,9.55697408536585,35.172492980957,18,0,1602.50003061461
9,0.41,0.307714,9.55697408536585,31.4099035263062,9,0,432.000067215844
12,0.506,0.488777,9.55697408536585,33.5132818222046,12,0,1447.25004780172
13,0.474,0.566017,9.55697408536585,36.626519203186,13,0,1200.49997539901
21,0.576,1.195324,11.3725228658537,41.4709463119507,21,0,2736.00005507488
20,0.834,1.154366,9.55697408536585,40.2881174087524,20,0,2599.54694736147
14,0.656,0.553228,9.55697408536585,33.0782079696655,14,0,967.140672861294
14,0.678,0.547679,9.55697408536585,33.2362337112427,14,0,968.000427694593
11,0.52,0.424423,9.55697408536585,32.31529712677,11,0,752.500226888839
14,0.48,0.587765,9.55697408536585,34.6339454650879,14,0,1612.00137504947
9,0.275,0.32398,9.55697408536585,32.2914152145386,9,0,611.233229593648
18,0.624,0.960591,9.55697408536585,38.8015565872192,18,0,2049.09089924175
27,1.458,1.763777,9.76333841463415,41.6867370605469,27,0,2224.12530292412
17,0.708,0.831583,9.55697408536585,35.5866622924805,17,0,1632.63289306355
11,0.4,0.417004,9.55697408536585,32.3457460403442,11,0,681.800033058579
17,1,0.798683,9.55697408536585,34.4509725570679,17,0,1665.1875205878
15,0.497,0.656069,9.55697408536585,34.3560838699341,15,0,1831.42894221449
15,0.761,0.639499,9.55697408536585,33.5803823471069,15,0,1354.68493075121
12,0.49,0.482939,9.55697408536585,33.213568687439,12,0,1207.09105301313
74,14.712,10.715426,19.7631478658537,43.8985042572021,74,0,2746.00057978878
18,0.569,1.04969,9.87766768292683,41.3761253356934,18,0,2130.58232770928
13,0.893,0.57605,9.55697408536585,32.750319480896,13,0,1001.75000803564
11,0.511,0.446928,9.55697408536585,32.7137594223022,11,0,1048.00035501918
12,0.698,0.463487,9.55697408536585,31.8548059463501,12,0,796.571497183587
15,0.549,0.776488,9.55697408536585,40.1415748596191,15,0,1897.9726076718
19,0.47,1.022842,10.3062118902439,38.8688745498657,19,0,2742.21964698035
15,0.532,0.717326,9.68006859756098,36.0521202087402,15,0,2323.79763712054
12,0.527,0.480267,9.55697408536585,32.7994527816772,12,0,421.479598896799
16,0.694,0.680006,9.55697408536585,34.6501274108887,16,0,1750.43840018362
12,0.633,0.486603,9.55697408536585,33.4089326858521,12,0,1722.08226679821
18,0.814,0.879539,9.55697408536585,35.6598606109619,18,0,2756.06053851121
18,0.908,0.84014,9.55697408536585,34.6586637496948,18,0,2322.30376309992
14,0.502,0.52843,9.55697408536585,33.3227949142456,14,0,1161.63646407633
15,1.017,0.691747,9.55697408536585,33.9186582565308,15,0,1529.63658683454
11,0.388,0.414895,9.55697408536585,32.8057012557983,11,0,1297.6005786367
26,0.716,1.517369,13.0362042682927,41.4504117965698,26,0,4779.4940018315
20,0.739,0.982876,9.55697408536585,36.9832572937012,20,0,1908.23444434628
18,0.596,0.850435,9.55697408536585,36.2677993774414,18,0,2760.99992195092
18,0.763,0.9085,9.55697408536585,36.6367864608765,18,0,2776.80017328891
18,0.679,0.807197,9.55697408536585,35.9845600128174,18,0,1402.22785233586
18,0.763,0.888175,9.55697408536585,36.6809024810791,18,0,2288.12667438592
18,0.661,0.863648,9.55697408536585,37.2143802642822,18,0,2482.22784643375
18,1.269,0.825452,9.55697408536585,34.2228879928589,18,0,1220.15627083151
14,0.637,0.576143,9.55697408536585,33.3792448043823,14,0,1222.02860608256
15,0.915,0.633985,9.55697408536585,32.8776006698608,15,0,1274.79998797574
