IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
25,2.851,6.619039,2.17625415700513,315.014702796936,25,0,8395.62668390101
24,2.491,6.939242,2.83959919224433,318.588791847229,24,0,7141.55255750488
21,2.348,4.737465,2.10324437088113,309.872290611267,21,0,7704.30662176278
23,1.729,5.245646,2.50358255659629,318.261852264404,23,0,9697.9853620044
27,2.59,6.283539,1.90035201061752,316.233743667603,27,0,10351.9037339978
22,2.494,5.959775,2.48634910071394,314.808934211731,22,0,9325.69757310352
31,2.859,10.583101,2.6539879599402,334.803380012512,31,0,12521.9560573531
26,2.974,7.031562,2.21834860111057,317.598965644836,26,0,9414.02856309037
29,1.972,7.772535,2.82028008298755,329.962177276611,29,0,12542.4719417965
23,2.322,6.842134,2.69090998367708,318.099981307983,23,0,7553.1303868059
36,3.63,9.026694,2.17788692564681,323.369934082031,36,0,11830.3491662218
31,2.483,9.159599,2.70549763927874,330.344896316528,31,0,12957.8535548265
33,2.499,9.348755,2.58442248138882,327.732460021973,33,0,14002.6747558758
33,2.939,9.528434,2.48780309906639,330.460341453552,33,0,11896.0703436168
25,2.288,6.066551,2.48009214059068,318.7394323349,25,0,9755.76233992465
31,2.288,8.549367,2.55649856221015,328.10246181488,31,0,12940.3881815992
33,2.75,9.484047,2.38999191481572,332.891648292542,33,0,15210.2476643647
26,1.79,6.995856,2.68787088876007,329.803289413452,26,0,11449.4040254705
27,2.636,7.547731,2.48634910071394,327.402153015137,27,0,7248.82233712963
23,2.2,5.738283,2.59740120438736,318.305179595947,23,0,8825.3684043485
23,2.063,5.424929,2.28501800097632,315.153729438782,23,0,7673.54905975881
26,2.206,7.129647,2.76648214394679,328.259468078613,26,0,7541.83806692224
23,2.66,5.351765,2.36396296070295,314.020206451416,23,0,8200.59497748137
30,2.625,7.773769,2.4957166638699,324.705211639404,30,0,11190.8394169064
27,1.575,6.683183,2.75625648340249,330.820418357849,27,0,16219.8689904299
33,1.685,8.633408,2.785777417165,337.315863609314,33,0,15570.0125348795
26,2.445,6.860522,2.48333384183549,321.505197525024,26,0,11701.1472778928
39,2.783,14.662804,2.59278893092507,354.943440437317,39,0,19744.7769489205
23,2.451,6.137746,2.76022518382353,319.752418518066,23,0,9125.1605446039
24,2.75,6.449057,2.27192009778496,317.113535881042,24,0,7176.64552300898
21,1.91,4.622235,2.42249235339883,311.287229537964,21,0,5187.27767780239
24,2.624,5.014022,2.54129116960581,309.158965110779,24,0,7043.901694739
24,2.572,6.920833,2.63704053652063,321.280960083008,24,0,8999.55470550969
21,2.421,5.313293,2.62755379317183,313.080508232117,21,0,9049.30173453255
30,2.463,8.881913,2.45409894053576,334.655924797058,30,0,16188.9032077791
30,2.926,8.563423,2.3983345283134,318.941987991333,30,0,8493.73781989723
24,2.805,7.329578,2.21022051195997,314.750594139099,24,0,7047.48331249975
27,1.661,7.831679,2.53394966972785,323.840373039246,27,0,9759.73131460303
33,1.721,13.238668,2.83837163625824,347.741227149963,33,0,15112.7896042587
22,1.854,7.078419,2.49831479207347,320.818591117859,22,0,9915.13118544146
18,2.256,5.036933,2.19348761288748,308.68248462677,18,0,5660.93548295077
29,2.713,11.7645,2.34824309326947,331.426087379456,29,0,11250.4576292933
26,1.864,8.725998,2.57395846045887,324.275616645813,26,0,13020.5398655035
37,2.555,16.951213,2.75616113924823,343.668458938599,37,0,19508.1280531122
23,2.603,8.926495,2.75736485919575,317.357613563538,23,0,8868.19797901841
