IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
18,0.867,0.578014,7.5687881097561,28.1749858856201,18,0,1539.38945359564
18,0.769,0.57538,8.44283536585366,28.2480554580688,18,0,1744.46047355615
15,0.919,0.447061,6.42778201219512,26.756724357605,15,0,1162.67950098169
17,0.852,0.51672,8.12785823170732,28.0054769515991,17,0,1318.74996947388
18,0.588,0.540689,8.62671493902439,28.935115814209,18,0,2275.80841225394
15,0.757,0.434306,7.25400152439024,26.9415369033813,15,0,1541.56705608469
15,0.865,0.43602,6.42778201219512,27.0193386077881,15,0,1126.87032320323
18,0.847,0.594486,8.44131097560976,29.0002202987671,18,0,1938.01366345534
17,0.861,0.52914,6.8719512195122,27.8215370178223,17,0,1484.58217959269
12,0.702,0.347762,6.42778201219512,26.090690612793,12,0,1120.35339602852
12,0.823,0.313791,6.42778201219512,25.7653455734253,12,0,644.317104935698
10,0.59,0.255532,6.42778201219512,25.6576509475708,10,0,635.046916158569
15,1.084,0.427713,6.42778201219512,26.3206472396851,15,0,917.758841649993
11,0.723,0.297358,6.42778201219512,26.1650762557983,11,0,720.334003150073
12,0.682,0.321321,6.42778201219512,26.4129276275635,12,0,770.763927670529
18,0.819,0.559011,7.99637957317073,28.2581186294556,18,0,1588.60949692643
14,0.76,0.378704,6.42778201219512,26.5471563339233,14,0,884.541399038951
13,0.792,0.367562,6.42778201219512,26.3227605819702,13,0,947.215955628069
12,0.881,0.347067,6.42778201219512,26.0283641815186,12,0,942.938047681285
15,0.73,0.46095,8.63814786585366,27.6264486312866,15,0,1366.25383580704
13,0.806,0.397966,6.46627286585366,26.9131078720093,13,0,1308.03770158426
12,0.653,0.350273,6.84775152439024,26.7438735961914,12,0,1082.75446876682
16,0.74,0.501592,7.36185213414634,27.8628253936768,16,0,1746.71184445266
15,0.68,0.470212,7.89596036585366,27.7949209213257,15,0,1337.74651611203
12,0.697,0.311743,6.42778201219512,25.8516912460327,12,0,733.445932527864
15,0.597,0.444291,7.66653963414634,27.5317754745483,15,0,1226.63394687843
12,0.702,0.339407,6.42778201219512,25.7894105911255,12,0,1045.69322277508
12,0.848,0.332712,6.42778201219512,25.4854440689087,12,0,684.984880280826
13,0.657,0.420246,7.06707317073171,27.7444000244141,13,0,1675.19948682991
18,1.136,0.599616,6.55373475609756,27.1799421310425,18,0,1111.76543434265
14,0.817,0.420529,6.45750762195122,26.6162710189819,14,0,942.349334033847
11,0.655,0.302198,6.42778201219512,25.6586799621582,11,0,730.073245382501
13,0.868,0.366782,6.42778201219512,26.0519723892212,13,0,838.883951037353
14,0.859,0.453111,7.3953887195122,26.9417638778687,14,0,1370.5617751579
15,0.772,0.459588,6.42778201219512,27.2336120605469,15,0,1114.36199145734
15,1.113,0.452988,17.8776676829268,28.15807056427,14,1,883.36930754196
15,0.686,0.482893,8.33936737804878,28.2568006515503,15,0,1054.83502801321
18,0.582,0.573681,9.0546875,29.5629644393921,18,0,1751.09361680495
15,0.774,0.421094,6.42778201219512,26.8652172088623,15,0,927.002602887308
13,0.756,0.36599,6.42778201219512,26.4023284912109,13,0,908.010891555303
14,0.823,0.437947,7.59260670731707,26.9439306259155,14,0,1370.66301823823
15,0.722,0.427444,6.42778201219512,27.1346664428711,15,0,1000.30977481772
23,0.998,0.770661,8.58860518292683,28.7089977264404,23,0,1971.92641662753
18,1.097,0.568266,6.88395579268293,27.4677429199219,18,0,966.750084337162
20,0.593,0.705676,9.65320121951219,29.8504543304443,20,0,2120.35528964596
