IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
21,1.297,0.723431,6.57736280487805,28.2713146209717,21,0,1951.38112687937
17,0.976,0.57049,7.54458841463415,27.572868347168,17,0,1649.60306700286
15,0.802,0.439039,6.42778201219512,26.8879299163818,15,0,1421.39369834361
15,0.861,0.454273,6.82736280487805,27.0012578964233,15,0,1327.0040851628
18,1.056,0.576278,6.99599847560976,27.2264318466187,18,0,1485.6037492495
18,0.819,0.611768,8.00590701219512,28.7668008804321,18,0,2071.87086662306
15,0.944,0.422248,6.42778201219512,26.1804256439209,15,0,1210.66944053541
26,0.873,0.855957,7.10403963414634,30.5610055923462,26,0,2259.24555454784
19,0.729,0.60981,7.92587652439024,29.1829643249512,19,0,2165.23872575365
17,1.107,0.556005,7.41768292682927,27.6822996139526,17,0,1747.36380455484
15,0.832,0.453122,6.7686737804878,27.0338459014893,15,0,1366.25683553184
18,0.91,0.548919,7.72903963414634,27.8350858688354,18,0,1814.03771577878
18,0.956,0.56824,8.30201981707317,28.0517253875732,18,0,2060.89055728803
19,0.583,0.667428,9.34813262195122,31.2691698074341,19,0,3299.30638417804
17,1.017,0.535977,6.5889862804878,27.7473993301392,17,0,2135.51077183407
21,1.262,0.707911,8.11451981707317,28.3151292800903,21,0,1626.25099112452
15,0.836,0.486062,7.140625,27.6753807067871,15,0,1668.40114826836
19,0.947,0.612458,7.06002286585366,28.4557371139526,19,0,1985.95137456943
21,1.083,0.658329,7.34355945121951,28.2196006774902,21,0,1316.67647093144
18,0.982,0.507876,6.56307164634146,27.0889539718628,18,0,1402.35461180577
18,0.904,0.601252,7.78105945121951,29.4423713684082,18,0,1425.2118048518
18,0.892,0.563668,7.71360518292683,27.8278455734253,18,0,2056.155549109
18,1.023,0.527051,6.42778201219512,27.1906957626343,18,0,1229.17309565425
15,0.762,0.418303,6.42778201219512,26.6416931152344,15,0,1340.17483489827
21,1,0.705685,8.07907774390244,29.1921157836914,21,0,1978.87174831698
15,0.995,0.495842,7.7202743902439,27.5388565063477,15,0,1791.86347734686
21,0.728,0.659974,9.30240091463414,29.663592338562,21,0,2606.43514168721
14,0.811,0.404022,6.71684451219512,26.6468877792358,14,0,1572.01508877621
23,0.736,0.823798,9.64386432926829,32.7227420806885,23,0,2290.4709997322
21,1.079,0.714672,8.10994664634146,30.003625869751,21,0,1967.11578210287
18,0.964,0.518049,6.42778201219512,26.9603576660156,18,0,1480.97337251176
19,0.808,0.612756,8.60118140243902,29.1570692062378,19,0,2144.44460672029
20,0.953,0.588981,7.15529725609756,27.7016191482544,20,0,1761.32247282014
22,0.955,0.701166,7.24466463414634,29.2933216094971,22,0,1819.35157501425
18,0.808,0.557744,7.50666920731707,28.2602214813232,18,0,2015.71671297497
19,0.723,0.586118,8.27419969512195,29.3197889328003,19,0,1798.87794023506
15,0.534,0.415601,7.05754573170732,27.4061708450317,15,0,1613.51108332398
19,0.819,0.556362,6.9750381097561,27.9950351715088,19,0,1870.30213807833
23,1.425,0.673971,6.42778201219512,27.6525793075562,23,0,1670.92528736006
17,0.735,0.539579,7.95560213414634,28.4457178115845,17,0,2532.0256991183
20,0.863,0.713294,6.42778201219512,28.1353607177734,20,0,1958.38363609955
18,0.517,0.568704,8.93426067073171,29.1406688690186,18,0,2684.03379654503
25,0.724,0.849273,8.70121951219512,31.1425294876099,25,0,2677.29429355556
20,0.793,0.800969,7.79649390243902,30.5049915313721,20,0,2609.22738230091
23,1.25,0.808254,7.25228658536585,27.7176961898804,23,0,1199.7591759501
