IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
36,3.069,17.481958,2.68801390499146,334.962661743164,36,0,4392.81115602838
48,4.228,23.716102,4.24863085794484,347.716263771057,48,0,5302.70008697255
42,2.265,16.683312,2.44625688384794,348.573552131653,42,0,7322.52833059535
41,2.623,20.741274,2.46540914083476,370.152136802673,41,0,5357.0014377926
33,3.196,13.92451,3.36861623215157,326.753415107727,33,0,4775.8479473181
35,2.577,14.774374,2.71780895319746,338.313796043396,35,0,3472.22549869648
38,3.424,17.134999,2.38495059265926,333.767557144165,38,0,3226.7275251613
39,3.462,21.232836,2.64864868730168,348.587970733643,39,0,5468.08631433429
42,2.6,17.404694,3.16938270380766,341.664263725281,42,0,5043.18144756909
36,2.336,17.662828,2.75398014171955,350.474803924561,36,0,6879.3876819599
60,3.09,27.238383,2.29536284171345,361.999097824097,60,0,11583.0725014731
53,2.565,26.414499,2.54407998611789,405.593816757202,53,0,9298.13522506962
41,2.89,20.241024,2.94748110278863,349.19780254364,41,0,8845.95805670112
45,3.299,19.364487,2.40156431153893,344.157234191895,45,0,4717.48476885265
48,4.051,22.579602,3.75069601232609,349.157384872437,48,0,6211.13566243048
38,2.623,14.859462,2.52948041249695,339.201774597168,38,0,5993.20149768898
45,3.195,23.395203,2.60451626189895,355.720541000366,45,0,6424.82106790841
36,3.408,18.252676,1.98156139400781,336.249884605408,36,0,4983.66964811848
45,3.414,19.792999,2.36070934143886,336.577487945557,45,0,4371.03071967885
24,3.057,11.000555,2.82626292866732,313.972841262817,24,0,1987.85729905645
35,3.015,16.836697,2.3870243280144,331.042812347412,35,0,3116.02384687704
42,2.997,21.29751,2.47289365694411,355.426076889038,42,0,4720.69802147926
44,3.937,20.861007,2.53576120865877,330.515727043152,44,0,3884.64559865288
29,2.737,12.05595,2.20790841621919,319.03491973877,29,0,2538.18083774241
30,3.05,13.109173,2.50264103307298,319.791872024536,30,0,3258.6310986421
42,4.675,22.101587,2.38375879073102,328.737930297852,42,0,3736.25943405231
48,2.694,19.719601,3.00236358158409,348.847504615784,48,0,6415.97847677755
36,2.626,13.507995,2.38338933213327,333.608508110046,36,0,3753.75002414621
50,3.403,23.623564,2.70564065551013,344.352186203003,50,0,6679.54395938796
38,3.753,20.058615,2.48723103414083,333.661247253418,38,0,5393.13656318715
35,3.941,18.33206,3.37023708277398,332.143931388855,35,0,2945.80425526123
42,3.655,21.546511,2.62745844901757,342.811541557312,42,0,4865.1343797959
39,4.392,16.127067,2.07086311249085,325.271542549133,39,0,2748.7079049475
39,2.868,18.481601,3.0267359310166,346.852972984314,39,0,5577.34641464021
39,2.58,19.28868,2.98675097632414,359.370244979858,39,0,4015.60562956605
41,3.298,17.674269,3.57782514263485,336.789639472961,41,0,3416.7893448406
33,3.044,16.988513,2.41571100042714,340.19291305542,33,0,3630.8461202733
33,3.18,15.380096,2.50380899896266,329.5593957901,33,0,4572.89879126803
30,3.192,14.584982,2.30887787557969,324.730387687683,30,0,2696.05037441231
44,4.555,21.707406,2.40919184387967,334.777215003967,44,0,3248.3800969526
43,3.884,20.759054,2.58852228002197,337.611308097839,43,0,3763.89494434512
33,3.261,13.357249,2.29601833277398,325.87353515625,33,0,3408.36692584848
45,3.972,24.330777,2.70406747696485,349.533944129944,45,0,4927.08659973834
47,2.672,25.567907,2.67178156272883,372.576130867004,47,0,4374.0996938516
42,3.736,20.509005,2.64074704051745,336.634902000427,42,0,4878.09205559545
