IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
174,20.269,690.646736,1.11787648764114,5148.77676200867,174,0,119602.539720213
212,21.098,775.168262,0.882725184524718,5042.16694641113,165,47,59089.4105818184
300,123.065,183405.62799,100,15188.629201889,300,0,337144.425144618
300,34.466,1091.319974,0.864409795067898,5043.08445167542,300,0,51085.258567851
141,15.206,381.043747,0.935855757218874,4965.0884771347,133,8,69678.091804204
154,17.979,478.726511,1.14921320710635,5038.93473243713,149,5,98618.4237366027
196,21.013,673.978568,1.26457244621605,5177.29179000854,175,21,137575.219446028
142,16.228,458.435612,1.15256948881408,5002.95186042786,137,5,94267.9274753167
147,17.886,475.14817,1.02202465812862,5053.40903186798,143,4,104642.034210068
168,19.712,510.392844,0.969342583012282,5064.39149665833,168,0,114076.803728019
234,28.707,677.830238,0.991669120241456,5054.23421478271,234,0,97814.8105437218
145,15.93,434.675881,0.709067965412344,5034.19461536407,137,8,118467.315737479
153,17.732,466.624683,0.891394896008163,5041.21456050873,147,6,117871.655977102
168,19.633,647.945498,1.16723804165395,5089.92135334015,164,4,104247.408817806
132,16.519,502.125175,1.41822086225969,5022.08149909973,126,6,122170.500316967
182,21.855,630.860294,1.175191051028,5108.17067050934,174,8,141270.628572604
152,18.679,463.641349,1.04681420697284,5022.10095024109,151,1,106819.073551092
129,16.127,417.401663,0.940959838457431,5026.34032917023,129,0,81468.6288978054
146,16.123,432.458893,0.976520034282499,4998.98881149292,138,8,74834.2827967797
153,16.954,389.757366,0.955091982234132,4940.83156204224,152,1,68159.0937743713
155,17.172,440.075414,1.05884243520179,4970.75559902191,143,12,70895.2529618762
158,19.357,545.85739,1.19246789293752,5124.69633769989,151,7,134148.102421273
153,17.733,505.01975,1.01934261281279,5081.05098342896,142,11,94783.9741105135
123,15.357,352.467142,1.00091472645522,4964.46944904327,116,7,81337.2556313946
143,14.817,399.537771,0.802567045172795,4987.22594165802,125,18,89755.7627093616
141,16.059,433.60145,1.00816369893386,4984.32710647583,139,2,88815.2702829595
144,16.891,430.782716,0.969215930872368,4999.65065670013,140,4,85109.0546211996
300,31.013,937.594398,1.14737675107759,5146.54477977753,300,0,114589.089929364
141,15.828,427.914897,1.17109720685841,5049.41251850128,121,20,93324.1017519134
134,15.549,360.910493,0.85181088719675,4947.53647422791,126,8,108126.327216534
167,17.298,493.907799,1.0920618014762,4983.19516468048,158,9,79756.6697972186
168,18.657,538.113652,1.21187025575984,5044.5125207901,154,14,109642.564518702
300,95.745,1173.72697,1.58908279414289,5153.34626865387,300,0,177319.993563627
189,20.39,638.90148,1.35580519768462,5099.04418373108,171,18,112523.920685723
144,17.028,460.882715,1.36057849333422,5046.71559810638,141,3,125452.055567057
140,17.032,444.878168,1.04074831448352,5018.15623569489,131,9,91047.9987573857
258,22.516,842.903877,1.4421484315399,5166.40187835693,182,76,142658.565039945
205,24.379,612.500579,1.46594264356691,5036.26346874237,205,0,92876.7085477957
138,15.253,403.271919,1.25559876959681,4996.27770614624,124,14,86497.3300551151
154,17.067,474.004221,1.14881760542226,5025.2014837265,146,8,80445.8704053383
144,17.425,419.345165,0.871693038125572,4986.70218086243,144,0,95477.7738633476
300,166.182,885.832404,0.941487307369545,4920.50759601593,300,0,55148.7445628914
162,19.483,532.767683,1.00867552258163,5093.74188041687,156,6,115969.954783643
153,18.845,476.295008,0.884477454131065,5045.87268352509,151,2,95315.969959583
131,14.938,371.050198,0.992619011290815,4986.99339294434,117,14,85403.2819278268
