IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
71,4.951,3.590135,21.2557164634146,35.4791088104248,49,22,347.703508497952
57,5.482,3.712139,23.8488948170732,37.8358936309814,56,1,603.594942769109
51,5.263,3.406207,8.40758384146342,37.4364652633667,51,0,356.935937687748
84,5.524,4.570446,13.6730182926829,36.8607158660889,75,9,1189.51609421454
60,5.071,4.022634,30.0640243902439,38.713418006897,59,1,1140.41623239741
54,4.85,4.368951,9.36166158536585,40.446798324585,54,0,659.499687877969
54,4.709,3.50979,25.8536585365854,37.5774030685425,51,3,546.013819348573
54,5.05,3.148456,17.867949695122,35.0116987228394,51,3,408.510871937086
59,4.925,4.070752,21.7063643292683,38.6982460021973,56,3,1186.43371719344
93,7.025,4.368199,8.40758384146342,35.5991621017456,66,27,944.762320573494
54,5.544,3.095458,8.40758384146342,34.833607673645,53,1,577.015904473021
63,3.645,3.310639,20.0314405487805,36.9880743026733,54,9,2481.93355605592
66,4.987,3.783342,15.7740091463415,37.3791017532349,61,5,2182.72641645763
55,4.884,3.15929,16.5442073170732,36.6396169662476,49,6,961.777521563499
49,4.065,2.698296,12.5015243902439,35.901216506958,45,4,785.82491216636
51,4.834,2.871326,16.1512957317073,34.8534488677979,47,4,953.605454194991
60,4.633,3.656498,17.1892149390244,38.1394958496094,53,7,2286.26135632487
69,5.57,3.178783,11.3267911585366,35.2495536804199,57,12,1001.28570186152
78,5.992,3.988123,9.69702743902439,36.1978015899658,68,10,2352.77620920937
72,6.632,3.54875,8.40758384146342,35.3496799468994,72,0,1870.82063788532
57,5.4,2.773624,11.3267911585366,33.4763154983521,52,5,1072.4798171393
51,3.742,2.280405,15.7136051829268,33.9924612045288,40,11,909.721033638752
78,4.627,3.745127,14.616806402439,36.8968830108643,54,24,1966.24195999791
54,4.208,2.844826,16.8574695121951,35.5359334945679,49,5,1931.53129163072
63,4.784,3.384613,9.96532012195122,36.1985168457031,62,1,3774.60637190936
54,4.915,3.320343,8.80449695121951,36.3045320510864,54,0,3171.6784631038
84,5.2,3.924664,24.617949695122,35.4375400543213,52,32,1279.38536490625
36,3.668,1.926557,8.40758384146342,34.3169918060303,36,0,804.533544972105
50,4.82,2.764077,16.2267530487805,34.7675476074219,48,2,1444.13479710822
81,5.852,4.547187,10.296875,37.4314556121826,70,11,3426.12302883447
60,5.418,3.130181,8.40758384146342,35.1035995483398,54,6,2249.02797301543
66,6.342,4.405547,10.2189405487805,37.1305999755859,66,0,4445.09017724222
77,7.505,4.925788,9.5141006097561,37.2262401580811,77,0,4002.81411372744
69,6.415,4.581387,9.61204268292683,37.4127082824707,69,0,4619.99870003132
84,8.231,4.209399,9.34432164634146,34.8550214767456,77,7,2097.22195595638
77,6.752,4.278372,10.6507240853659,36.2699966430664,68,9,3324.28054121618
61,4.636,3.530498,18.016387195122,35.0500535964966,47,14,3321.40913194633
74,7.046,4.595396,9.98494664634146,35.8580551147461,72,2,4883.97449007961
48,3.28,2.033867,24.5188643292683,34.2171354293823,32,16,606.016376008602
51,4.648,2.797209,25.6156631097561,36.0179214477539,42,9,1054.016965181
57,4.708,3.151926,13.3639481707317,35.8257646560669,55,2,2970.92687882096
69,5.488,3.492256,9.60251524390244,36.1458377838135,68,1,3743.49262420752
81,6.887,4.008278,8.93845274390244,35.6691913604736,66,15,2067.96236920153
57,3.614,3.146664,21.5644054878049,35.9522876739502,46,11,3763.95751938283
70,5.518,3.958882,14.0184832317073,36.3131904602051,69,1,5229.00284902007
