IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
51,4.673,2.477686,11.2682926829268,33.3082990646362,46,5,1238.62520073923
45,4.288,2.02341,18.4125381097561,32.3284187316895,41,4,1294.3629816962
45,3.696,1.992062,23.6501524390244,33.9744319915771,35,10,952.911521484538
44,3.615,1.800431,12.8107850609756,31.6321706771851,34,10,1031.21059926507
65,6.16,2.868376,8.40758384146342,33.2612209320068,56,9,1798.23387302266
51,4.597,2.239287,17.4127286585366,32.1072902679443,43,8,1269.22400361113
45,4.001,1.836549,18.3197408536585,31.6908702850342,40,5,959.027780050014
60,5.502,2.853053,14.6577743902439,33.7440500259399,51,9,1632.77862513699
42,3.527,1.844343,19.0596417682927,33.0090074539185,36,6,1231.07876953137
36,3.61,1.620033,15.0171493902439,32.1485834121704,33,3,939.888721421496
36,2.5,1.310598,20.2204649390244,32.3807058334351,24,12,539.57946711296
41,2.925,1.716263,19.5080030487805,32.7811422348022,27,14,507.157675568345
39,3.64,1.680699,11.640625,31.5023365020752,34,5,755.154157379413
27,2.85,1.095423,20.4798018292683,32.5761117935181,25,2,589.386446657291
33,2.487,1.291092,21.6838795731707,32.8763284683228,25,8,611.504857808686
57,4.179,2.472092,15.8462271341463,33.4402208328247,41,16,1299.24787319996
39,2.31,1.50991,20.9455030487805,32.7048835754395,25,14,750.10061123512
38,3.98,1.614661,18.8900533536585,32.6909894943237,37,1,777.969244575302
37,3.724,1.63843,23.7177972560976,33.2176809310913,33,4,839.856425419254
45,4.893,2.208295,21.7974466463415,33.8131246566772,42,3,1061.75980712419
33,3.383,1.436451,8.40758384146342,31.5096836090088,33,0,1137.65734890983
30,3.112,1.405476,8.40758384146342,32.2298173904419,30,0,861.746191456892
60,5.696,2.843845,8.40758384146342,33.9515933990479,54,6,1504.42464366527
47,3.557,2.014572,18.7033155487805,32.7931833267212,38,9,1100.37233149648
33,3.249,1.401693,17.9952362804878,32.0312442779541,29,4,615.949085639589
48,3.599,1.955705,13.2115091463415,32.7832822799683,38,10,987.220963932184
39,3.172,1.61295,24.2052210365854,34.4611148834229,27,12,893.717449586471
27,2.288,1.080771,19.3225990853659,32.596981048584,22,5,578.822021485432
57,4.174,2.701944,23.0575457317073,35.0372180938721,38,19,1480.62767674962
41,4.003,1.872915,22.7524771341463,33.1614217758179,38,3,961.801841326533
60,4.043,2.129932,16.2787728658537,31.5867834091187,40,20,781.630823141432
30,2.634,1.23027,22.1171875,32.7744045257568,26,4,608.560337129617
33,2.761,1.442704,21.4630335365854,33.409065246582,29,4,720.294017014502
57,4.262,2.506304,20.5503048780488,33.3550701141357,41,16,1230.73743068615
36,3.641,1.689152,8.40758384146342,32.4608316421509,36,0,946.896463836249
36,3.947,1.579175,20.5741234756098,32.7784099578857,35,1,741.417232965409
48,3.849,2.12885,15.5133384146341,32.5650978088379,39,9,809.953825557444
56,4.142,2.515258,14.7646722560976,33.9034080505371,41,15,1277.93966293775
42,3.821,1.742628,22.4439786585366,33.5412454605103,37,5,760.212128658096
32,3.365,1.444989,20.8374618902439,33.3588819503784,31,1,770.118841176728
54,5.399,2.51427,14.8782393292683,32.8879117965698,51,3,1167.99938614031
45,3.742,1.910022,22.1194740853659,33.1976490020752,37,8,813.605799022616
54,5.303,2.992614,11.5438262195122,34.9688005447388,50,4,1677.7731597056
33,3.454,1.554021,21.0009527439024,33.2010936737061,32,1,806.392687304013
66,5.215,3.366537,20.398056402439,34.8614025115967,53,13,1669.36978919978
