IPMiter,CGiterx1000,time,maxfill,memory,ititer,diriter,objIPM
171,20.902,746.556485,1.71962762482835,5290.11270809174,171,0,132625.441184106
162,19.428,621.118767,1.64889091466089,5166.75518798828,153,9,136628.996089385
192,22.178,874.956349,1.63493980894301,5354.48393249512,181,11,165196.678705114
168,20.878,652.546247,1.39835212155745,5161.92598628998,158,10,104614.584391217
196,22.566,813.285544,1.78451300613175,5274.09095668793,189,7,186276.415484302
205,24.324,766.160271,1.65977778360543,5215.19320964813,205,0,147734.568498923
156,18.985,600.057552,1.3652012964411,5174.85289764404,146,10,93175.463914515
135,18.504,524.176828,1.57789643013808,5138.7006111145,133,2,123567.014262484
168,20.663,731.57716,1.65714118405745,5295.01809978485,154,14,128425.342431253
162,19.058,647.282106,1.25427413721582,5206.76699924469,152,10,103251.984485537
158,18.707,571.277053,1.34492279881561,5091.52295970917,152,6,77617.2183087884
300,28.268,968.289324,1.38856265615464,5057.75643444061,300,0,74033.2091703794
168,20.297,715.56072,1.63398395779295,5282.96624660492,158,10,113866.837514599
300,30.806,888.984427,1.29777616722612,5090.09659481049,300,0,58833.3351910192
300,128.573,998.945062,1.08828309763122,5067.54480934143,300,0,68228.2630399678
300,19.427,909.245772,1.13608534029791,5093.89390182495,166,134,74776.6746090552
300,177.374,950.022521,1.00376290957812,4957.90957736969,300,0,36808.1908208177
189,21.964,718.666718,1.11779230121872,5188.12623119354,188,1,203726.335091785
300,33.475,879.655704,1.05212987178631,5091.66538333893,300,0,53418.0166745108
300,20.624,928.659404,1.26386989934582,5117.7000246048,152,148,93489.3352344131
164,20.02,595.985996,0.956135744869545,5161.89581298828,160,4,146061.76284528
159,17.719,529.362323,0.950645002097955,5111.82988452911,152,7,123005.535541102
167,19.825,570.410469,1.11293109408377,5084.10970973969,161,6,109930.420890345
161,17.286,546.829656,1.0862253728639,5095.11180591583,141,20,123455.458562066
168,20.457,617.055103,1.28802544247788,5171.18787765503,163,5,105854.442775311
197,21.504,797.522508,1.91814591399336,5237.291015625,177,20,130051.920984397
147,17.209,450.693798,0.971783244249695,4988.74962615967,137,10,82650.7954222821
190,19.345,730.739858,1.47302845828883,5256.25167179108,171,19,126372.236529944
180,21.463,662.803463,1.47421824339144,5133.91585159302,172,8,120706.935633693
300,145.714,1080.295286,1.32231688186604,5099.80358600616,300,0,82884.3302812881
153,17.391,564.402641,1.53409490506752,5103.9811000824,138,15,91608.2762052274
300,139.118,1078.29778,1.14562597149641,5080.13165664673,300,0,73091.688056926
300,18.414,890.783765,1.14766507094904,5056.62823677063,160,140,59426.9918170913
147,19.365,499.63442,1.12216180004577,5071.85073661804,144,3,88135.460212088
300,125.564,1017.662522,1.14732832525938,5134.39943122864,300,0,77010.8332057748
157,17.754,531.46946,0.949765142231843,5105.46654224396,149,8,94800.2861885107
186,21.418,743.248447,1.31675461788602,5217.34742069244,175,11,138520.115143754
171,19.173,570.62813,1.12721969050389,5088.02826690674,164,7,149114.790842604
165,20.377,556.891061,1.16115501387511,5098.58796977997,163,2,132734.697014086
162,19.944,617.041582,1.06375728324306,5174.35145378113,159,3,103200.883660887
131,17.024,492.555648,1.23234618172109,5110.18454170227,125,6,107911.863377075
147,16.761,469.336291,1.16308981156546,5013.42289733887,138,9,69588.2467665696
300,27.165,861.075307,1.15882163445034,5022.1452331543,300,0,72491.8971419279
300,27.653,894.737497,1.1858007752899,5097.2743396759,300,0,65828.8872500507
156,17.787,560.998328,1.41894426948238,5132.53527736664,141,15,65799.0299578575
